Make,Model,ID,disp,type,horse,cyl,lockup,drive,weight,axleratio,nvratio,THC,CO,CO2,mpg
FCA Italy,Alfa 4c,L4MAS7806,1.8,Car,237,4,Y,R,2750,2.56,21.7,0.015524,0.927917,306.665,28.8
FCA Italy,Alfa 4c,L4MAS7806,1.8,Car,237,4,Y,R,2750,2.56,21.7,0.0104654,0.2431506,195.463375,45.7
FCA Italy,Alfa 4c,L4MAS7806,1.8,Car,237,4,Y,R,2750,2.56,21.7,0.027696,0.6886972,310.4171931,28.7
FCA Italy,Alfa 4c,L4MAS7806,1.8,Car,237,4,Y,R,2750,2.56,21.7,0.0168253,0.7698978,274.8182762,32.3
FCA US LLC,200,L5UFC3713,2.4,Both,184,4,Y,F,3750,1.79,23.5,0.022365,0.419361,300.71133,29.4
FCA US LLC,200,L5UFC3713,2.4,Both,184,4,Y,F,3750,1.79,23.5,0.003661,0.148208,170.69,51.7
FCA US LLC,200,L5UFC3713,2.4,Both,184,4,Y,F,3750,1.79,23.5,0.022257,0.544855,300.12829,29.4
FCA US LLC,200,L5UFC3713,2.4,Both,184,4,Y,F,3750,1.79,23.5,0.004006,0.138247,168.112,52.7
FCA US LLC,200,L5UFC3713,2.4,Both,184,4,Y,F,3750,1.79,23.5,0.021299,0.744653,289.6457,21.4
FCA US LLC,200,L5UFC3713,2.4,Both,184,4,Y,F,3750,1.79,23.5,0.003089,0.197863,162.443,38.4
FCA US LLC,200,L5UFC3713,2.4,Both,184,4,Y,F,3750,1.79,23.5,0.005036,0.109674,160.968,38.7
FCA US LLC,200,L5UFC3713,2.4,Both,184,4,Y,F,3750,1.79,23.5,0.0272,0.636861,284.79152,21.8
FCA US LLC,200,L5UFC3715,3.6,Both,295,6,Y,F,3875,1.56,20.5,0.040631,0.567674,353.81205,17.6
FCA US LLC,200,L5UFC3715,3.6,Both,295,6,Y,F,3875,1.56,20.5,0.003476,0.034162,193.722,32.2
FCA US LLC,200,L5UFC3715,3.6,Both,295,6,Y,F,3875,1.56,20.5,0.004344,0.035511,192.449,32.6
FCA US LLC,200,L5UFC3716,3.6,Both,295,6,Y,F,3875,1.56,20.5,0.0240309,0.3458688,372.5937564,23.9
FCA US LLC,200,L5UFC3716,3.6,Both,295,6,Y,F,3875,1.56,20.5,0.0008982,0.0105185,200.8907203,44.4
FCA US LLC,200 AWD,L5UFF9056,3.6,Both,295,6,Y,F,4000,1.56,20.5,0.034754,0.595102,385.4714,22.9
FCA US LLC,200 AWD,L5UFF9056,3.6,Both,295,6,Y,F,4000,1.56,20.5,0.005101,0.02195,217.856,40.6
FCA US LLC,200 AWD,L5UFF9056,3.6,Both,295,6,Y,F,4000,1.56,20.5,0.040426,0.68838,381.82446,23.1
FCA US LLC,200 AWD,L5UFF9056,3.6,Both,295,6,Y,F,4000,1.56,20.5,0.005491,0.019758,218.721,40.4
FCA US LLC,200 AWD,L5UFF9056,3.6,Both,295,6,Y,F,4000,1.56,20.5,0.02775,0.592963,359.61655,17.3
FCA US LLC,200 AWD,L5UFF9056,3.6,Both,295,6,Y,F,4000,1.56,20.5,0.008218,0.012756,205.242,30.4
FCA US LLC,200 AWD,L5UFF9056,3.6,Both,295,6,Y,F,4000,1.56,20.5,0.026724,0.452893,360.84485,17.2
FCA US LLC,200 AWD,L5UFF9056,3.6,Both,295,6,Y,F,4000,1.56,20.5,0.009003,0.014398,206.65,30.1
FCA US LLC,300 Awd,L1LDE5950,5.7,Car,359,8,Y,A,4750,3.06,30.3,0.038666,0.485903,490.51335,18.1
FCA US LLC,300 Awd,L1LDE5950,5.7,Car,359,8,Y,A,4750,3.06,30.3,0.006684,0.258241,271.092,32.7
FCA US LLC,300 Awd,L1LDE5950,5.7,Car,359,8,Y,A,4750,3.06,30.3,0.007747,0.284927,273.12,32.5
FCA US LLC,300 Awd,L1LDE5950,5.7,Car,359,8,Y,A,4750,3.06,30.3,0.042631,0.59908,485.87842,18.2
FCA US LLC,300 AWD,L2LXF9773,3.6,Car,292,6,Y,4,4500,3.07,36.6,0.089918,0.796228,370.22318,16.8
FCA US LLC,300 AWD,L2LXF9773,3.6,Car,292,6,Y,4,4500,3.07,36.6,0.006702,0.029764,224.691,27.8
FCA US LLC,Town & Country,L1RTK9901,3.6,Both,283,6,Y,F,4750,2.06,26.4,0.02769,0.363774,410.56653,15.1
FCA US LLC,Town & Country,L1RTK9901,3.6,Both,283,6,Y,F,4750,2.06,26.4,0.005638,0.028325,250.166,24.8
FCA US LLC,Town & Country,L1RTK9902,3.6,Both,283,6,Y,F,4750,2.06,26.4,0.036674,0.464863,413.62589,21.4
FCA US LLC,Town & Country,L1RTK9902,3.6,Both,283,6,Y,F,4750,2.06,26.4,0.004776,0.096965,254.34,35
FCA US LLC,Town & Country,L1RTK9902,3.6,Both,283,6,Y,F,4750,2.06,26.4,0.00617,0.059867,254.483,35
FCA US LLC,Challenger,L1LCD1351,6.4,Car,470,8,N,R,4500,3.92,23.5,0.062023,0.687818,510.55036,17.3
FCA US LLC,Challenger,L1LCD1351,6.4,Car,470,8,N,R,4500,3.92,23.5,0.022256,0.44624,281.842,31.4
FCA US LLC,Challenger,L5LAD2881,6.4,Car,470,8,Y,R,4500,3.09,25.2,0.055256,0.735385,476.38942,18.6
FCA US LLC,Challenger,L5LAD2881,6.4,Car,470,8,Y,R,4500,3.09,25.2,0.014822,0.586166,256.438,34.6
FCA US LLC,Challenger,L5LAD7673,5.7,Car,372,8,Y,R,4500,3.08,25,0.032753,0.606978,448.19372,19.8
FCA US LLC,Challenger,L5LAD7673,5.7,Car,372,8,Y,R,4500,3.08,25,0.009629,0.169973,253.891,35
FCA US LLC,Challenger,L5LAD7673,5.7,Car,372,8,Y,R,4500,3.08,25,0.00776,0.150446,250.826,35.4
FCA US LLC,Challenger,V0LCD1814,5.7,Car,370,8,N,R,4500,3.92,23.7,0.055278,0.577011,474.54975,18.7
FCA US LLC,Challenger,V0LCD1814,5.7,Car,370,8,N,R,4500,3.92,23.7,0.004663,0.105689,272.198,32.6
FCA US LLC,Challenger SRT8,L5LAD9771,6.2,Car,707,8,N,R,4750,3.7,28,0.082673,0.884332,552.39543,16
FCA US LLC,Challenger SRT8,L5LAD9771,6.2,Car,707,8,N,R,4750,3.7,28,0.026651,0.836387,451.583,19.5
FCA US LLC,Challenger SRT8,L5LAD9771,6.2,Car,707,8,N,R,4750,3.7,28,0.017168,0.301556,319.409,27.7
FCA US LLC,Challenger SRT8,L5LAD9772,6.2,Car,707,8,Y,R,4750,2.62,21.1,0.040975,0.321324,551.29889,16.1
FCA US LLC,Challenger SRT8,L5LAD9772,6.2,Car,707,8,Y,R,4750,2.62,21.1,0.011611,0.066985,308.268,28.8
FCA US LLC,Challenger SRT8,L5LAD9772,6.2,Car,707,8,Y,R,4750,2.62,21.1,0.024839,0.295442,438.965,20.2
FCA US LLC,Charger,L2LDD7713,3.6,Car,292,6,Y,R,4250,2.65,22,0.034072,0.417129,370.3176,23.9
FCA US LLC,Charger,L2LDD7713,3.6,Car,292,6,Y,R,4250,2.65,22,0.005702,0.05931,205.615,43.1
FCA US LLC,Charger,L2LDD7713,3.6,Car,292,6,Y,R,4250,2.65,22,0.005452,0.040175,197.456,31.7
FCA US LLC,Charger,L2LDD7713,3.6,Car,292,6,Y,R,4250,2.65,22,0.046089,0.687117,359.58772,17.3
FCA US LLC,Charger,V1LDD0536,5.7,Car,359,8,Y,R,4750,3.06,30.8,0.043736,0.447356,475.1244,18.6
FCA US LLC,Charger,V1LDD0536,5.7,Car,359,8,Y,R,4750,3.06,30.8,0.008803,0.244652,258.709,34.2
FCA US LLC,Charger AWD,L2LDE5756,3.6,Car,292,6,Y,A,4500,3.07,36.6,0.009747,0.093877,233.399,38.1
FCA US LLC,Charger AWD,L2LDE5756,3.6,Car,292,6,Y,A,4500,3.07,36.6,0.033072,0.437932,386.03239,23
FCA US LLC,Dart,L2PFD1993,2,Car,158,4,Y,F,3500,2.47,34,0.03366,0.819049,276.59398,22.2
FCA US LLC,Dart,L2PFD1993,2,Car,158,4,Y,F,3500,2.47,34,0.035909,0.795943,276.7576,22.2
FCA US LLC,Dart,L2PFD1993,2,Car,158,4,Y,F,3500,2.47,34,0.009134,0.356564,173.885,35.4
FCA US LLC,Dart,L2PFD1993,2,Car,158,4,Y,F,3500,2.47,34,0.007973,0.218101,174.537,35.2
FCA US LLC,Dart,L2PFD3367,1.4,Car,160,4,N,F,3500,2.76,38,0.03141,0.654232,252.42547,35.1
FCA US LLC,Dart,L2PFD3367,1.4,Car,160,4,N,F,3500,2.76,38,0.003009,0.19319,170.973,51.9
FCA US LLC,Dart,L2PFD3367,1.4,Car,160,4,N,F,3500,2.76,38,0.032845,0.635011,251.5644,35.1
FCA US LLC,Dart,L2PFD3367,1.4,Car,160,4,N,F,3500,2.76,38,0.003451,0.174383,170.158,52.2
FCA US LLC,Dart,L2PFD3376,2,Car,158,4,N,F,3500,2.56,35.2,0.028712,0.349371,275.18603,32.2
FCA US LLC,Dart,L2PFD3376,2,Car,158,4,N,F,3500,2.56,35.2,0.010922,0.484217,171.526,51.4
FCA US LLC,Dart,L2PFD3376,2,Car,158,4,N,F,3500,2.56,35.2,0.032605,0.376888,275.79564,32.1
FCA US LLC,Dart,L2PFD3376,2,Car,158,4,N,F,3500,2.56,35.2,0.008365,0.28718,172.241,51.5
FCA US LLC,Dart,L3PFD1279,1.4,Car,160,4,N,F,3375,2.38,33,0.03247,0.643528,244.4832,36.3
FCA US LLC,Dart,L3PFD1279,1.4,Car,160,4,N,F,3375,2.38,33,0.01139,0.14424,156.6,56.6
FCA US LLC,Dart,L3PFD1279,1.4,Car,160,4,N,F,3375,2.38,33,0.02169,0.18461,156.6,56.5
FCA US LLC,Dart,L3PFD1279,1.4,Car,160,4,N,F,3375,2.38,33,0.038823,0.659421,244.77624,36.1
FCA US LLC,Dart,L3PFD2611,2.4,Both,184,4,N,F,3625,2.56,35.2,0.044057,0.235821,305.42522,29.1
FCA US LLC,Dart,L3PFD2611,2.4,Both,184,4,N,F,3625,2.56,35.2,0.003485,0.068689,189.079,47
FCA US LLC,Dart,L3PFD2611,2.4,Both,184,4,N,F,3625,2.56,35.2,0.045308,0.230771,301.18293,29.5
FCA US LLC,Dart,L3PFD2611,2.4,Both,184,4,N,F,3625,2.56,35.2,0.002841,0.053957,188.301,47.3
FCA US LLC,Dart,L3PFD2660,2.4,Both,184,4,Y,F,3625,2.7,37.3,0.066331,1.408327,311.39393,28.4
FCA US LLC,Dart,L3PFD2660,2.4,Both,184,4,Y,F,3625,2.7,37.3,0.007621,0.287362,200.783,44.2
FCA US LLC,Dart,L3PFD2660,2.4,Both,184,4,Y,F,3625,2.7,37.3,0.064634,1.358472,313.72324,28.2
FCA US LLC,Dart,L3PFD2660,2.4,Both,184,4,Y,F,3625,2.7,37.3,0.005972,0.219911,201.049,44.3
FCA US LLC,Dart,L4PFD7022,2.4,Car,184,4,N,F,3500,2.56,35.5,0.002465,0.1027799,178.5453801,49.8
FCA US LLC,Dart,L4PFD7022,2.4,Car,184,4,N,F,3500,2.56,35.5,0.037596,0.6555284,311.2107469,28.5
FCA US LLC,Dart,L4PFD7022,2.4,Car,184,4,N,F,3500,2.56,35.5,0.040258,0.7392205,308.9534901,28.7
FCA US LLC,Dart,L4PFD7031,2.4,Both,184,4,Y,F,3500,2.46,34.1,0.066949,1.061693,293.52978,30.1
FCA US LLC,Dart,L4PFD7031,2.4,Both,184,4,Y,F,3500,2.46,34.1,0.006881,0.27185,179.039,49.7
FCA US LLC,Dart,L4PFD7031,2.4,Both,184,4,Y,F,3500,2.46,34.1,0.077314,1.151974,302.30642,29.3
FCA US LLC,Dart,L4PFD7031,2.4,Both,184,4,Y,F,3500,2.46,34.1,0.007609,0.330644,182.341,48.8
FCA US LLC,Durango RWD,L4WDD8990,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.088027,0.371149,381.31731,16.2
FCA US LLC,Durango RWD,L4WDD8990,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.035066,0.013023,243.849,25.3
FCA US LLC,Durango RWD,L4WDD8990,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.062362,0.51036,375.10981,16.4
FCA US LLC,Durango RWD,L4WDD8990,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.026677,0.052377,238.933,25.9
FCA US LLC,Durango RWD,L4WDD8991,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.053544,0.347269,399.00969,22.3
FCA US LLC,Durango RWD,L4WDD8991,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.029436,0.041898,258.446,34.5
FCA US LLC,Durango RWD,L4WDD8991,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.051063,0.371715,395.03893,22.5
FCA US LLC,Durango RWD,L4WDD8991,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.025303,0.035944,256.199,34.8
FCA US LLC,Durango RWD,L4WDD8993,5.7,Truck,360,8,Y,R,5500,3.09,23.6,0.054924,0.741695,521.0953,17.1
FCA US LLC,Durango RWD,L4WDD8993,5.7,Truck,360,8,Y,R,5500,3.09,23.6,0.019704,0.089502,286.133,31.1
FCA US LLC,Durango RWD,L4WDD8993,5.7,Truck,360,8,Y,R,5500,3.09,23.6,0.017551,0.091152,283.127,31.5
FCA US LLC,500,L2FFF8247,1.4,Car,100,4,Y,F,2750,2.76,41.7,0.062225,0.406564,251.08039,35.1
FCA US LLC,500,L2FFF8247,1.4,Car,100,4,Y,F,2750,2.76,41.7,0.011298,0.163578,182.789,48.3
FCA US LLC,500 Abarth,L5FFF7653,1.4,Both,160,4,Y,F,3000,2.35,35.2,0.034374,0.828596,282.64718,31.3
FCA US LLC,500 Abarth,L5FFF7653,1.4,Both,160,4,Y,F,3000,2.35,35.2,0.063806,0.816606,193.197,45.7
FCA US LLC,500L,L4BFF5569,1.4,Car,160,4,Y,F,3500,2.56,35.6,0.027113,0.4126897,192.2496321,46.3
FCA US LLC,500L,L4BFF5569,1.4,Car,160,4,Y,F,3500,2.56,35.6,0.1059641,1.9801486,291.3358213,30.3
FCA US LLC,500L,L4BFF8525,1.4,Car,160,4,N,F,3500,2.38,33.1,0.046699,0.833685,269.57371,32.7
FCA US LLC,500L,L4BFF8525,1.4,Car,160,4,N,F,3500,2.38,33.1,0.011486,0.175946,190.972,46.5
FCA US LLC,500L,L4BFF8525,1.4,Car,160,4,N,F,3500,2.38,33.1,0.048797,0.971387,270.01731,32.7
FCA US LLC,500L,L4BFF8525,1.4,Car,160,4,N,F,3500,2.38,33.1,0.024794,0.522827,191.085,46.3
FCA US LLC,500L,L4BFF9428,1.4,Both,160,4,Y,F,3500,2.47,34.4,0.036842,0.878057,313.90709,28.1
FCA US LLC,500L,L4BFF9428,1.4,Both,160,4,Y,F,3500,2.47,34.4,0.00569,0.415917,207.737,42.5
FCA US LLC,Cherokee,L4KLT9422,2.4,Truck,184,4,Y,A,4250,1.79,21.9,0.040829,0.739362,339.48839,26.2
FCA US LLC,Cherokee,L4KLT9422,2.4,Truck,184,4,Y,A,4250,1.79,21.9,0.003192,0.274892,233.278,38.2
FCA US LLC,Cherokee,L4KLT9422,2.4,Truck,184,4,Y,A,4250,1.79,21.9,0.039545,1.001418,339.17983,26.2
FCA US LLC,Cherokee,L4KLT9422,2.4,Truck,184,4,Y,A,4250,1.79,21.9,0.003013,0.287355,234.108,38
FCA US LLC,Cherokee,V4KLJ4102,2.4,Both,184,4,Y,F,4250,1.79,21.5,0.029668,0.715046,340.20712,18.3
FCA US LLC,Cherokee,V4KLJ4102,2.4,Both,184,4,Y,F,4250,1.79,21.5,0.004353,0.068487,211.04,29.6
FCA US LLC,Cherokee 4X4,L4KLJ9504,2.4,Truck,184,4,Y,F,4250,1.96,23.3,0.005052,0.324081,252.869,35.2
FCA US LLC,Cherokee 4X4,L4KLJ9504,2.4,Truck,184,4,Y,F,4250,1.96,23.3,0.003733,0.300626,255.018,34.9
FCA US LLC,Cherokee 4X4,L4KLJ9504,2.4,Truck,184,4,Y,F,4250,1.96,23.3,0.052367,1.4673442,362.1362386,24.5
FCA US LLC,Cherokee 4X4,L4KLT9422,2.4,Both,184,4,Y,A,4250,1.79,21.9,0.04787,0.983863,338.70241,26.2
FCA US LLC,Cherokee 4X4,L4KLT9422,2.4,Both,184,4,Y,A,4250,1.79,21.9,0.003135,0.265306,224.041,39.7
FCA US LLC,Cherokee 4X4,L4KLT9422,2.4,Both,184,4,Y,A,4250,1.79,21.9,0.049934,0.844697,333.12217,26.6
FCA US LLC,Cherokee 4X4,L4KLT9422,2.4,Both,184,4,Y,A,4250,1.79,21.9,0.003071,0.270926,224.901,39.5
FCA US LLC,Cherokee 4X4,V4KLT9848,3.2,Both,271,6,Y,F,4250,1.56,9.1,0.032421,0.447089,346.99261,25.6
FCA US LLC,Cherokee 4X4,V4KLT9848,3.2,Both,271,6,Y,F,4250,1.56,9.1,0.022213,0.085207,229.757,38.6
FCA US LLC,Cherokee 4X4,V4KLT9848,3.2,Both,271,6,Y,F,4250,1.56,9.1,0.027072,0.440285,346.63366,25.6
FCA US LLC,Cherokee 4X4,V4KLT9848,3.2,Both,271,6,Y,F,4250,1.56,9.1,0.023198,0.083476,228.423,38.9
FCA US LLC,Cherokee 4x4 Active Drive II,V4KLT9848,3.2,Both,271,6,Y,F,4500,1.56,9.1,0.0284782,0.3589612,387.8945463,23
FCA US LLC,Cherokee 4x4 Active Drive II,V4KLT9848,3.2,Both,271,6,Y,F,4500,1.56,9.1,0.0260337,0.1735262,240.9523569,37
FCA US LLC,Cherokee 4x4 Active Drive II,V4KLT9848,3.2,Both,271,6,Y,F,4500,1.56,9.1,0.0317532,0.4085681,382.3387339,23.3
FCA US LLC,Cherokee FWD,L4KLT9708,2.4,Both,184,4,Y,F,4000,1.79,22.5,0.0046508,0.2258827,206.9866687,43
FCA US LLC,Cherokee FWD,L4KLT9708,2.4,Both,184,4,Y,F,4000,1.79,22.5,0.0434056,0.8720848,326.2695587,27.3
FCA US LLC,Cherokee FWD,L5KLT0921,3.2,Both,271,6,Y,F,4000,1.56,19.6,0.024691,0.252293,340.35304,26.1
FCA US LLC,Cherokee FWD,L5KLT0921,3.2,Both,271,6,Y,F,4000,1.56,19.6,0.01167,0.023244,219.886,40.4
FCA US LLC,Cherokee FWD,L5KLT0921,3.2,Both,271,6,Y,F,4000,1.56,19.6,0.025776,0.263504,339.33748,26.2
FCA US LLC,Cherokee FWD,L5KLT0921,3.2,Both,271,6,Y,F,4000,1.56,19.6,0.012709,0.017224,217.908,40.8
FCA US LLC,Cherokee FWD,L5KLT0924,2.4,Both,184,4,Y,F,4000,1.79,22.5,0.025518,0.68401,324.29538,19.2
FCA US LLC,Cherokee FWD,L5KLT0924,2.4,Both,184,4,Y,F,4000,1.79,22.5,0.002859,0.133767,193.09,32.4
FCA US LLC,Cherokee FWD,L5KLT0924,2.4,Both,184,4,Y,F,4000,1.79,22.5,0.022244,0.809592,321.68836,19.3
FCA US LLC,Cherokee FWD,L5KLT0924,2.4,Both,184,4,Y,F,4000,1.79,22.5,0.00302,0.066494,194.541,32
FCA US LLC,Cherokee Trailhawk 4X4,L5KLT0921,3.2,Both,271,6,Y,4,4500,1.56,8.9,0.029129,0.274312,366.93647,24.2
FCA US LLC,Cherokee Trailhawk 4X4,L5KLT0921,3.2,Both,271,6,Y,4,4500,1.56,8.9,0.011767,0.02274,243.311,36.6
FCA US LLC,Cherokee Trailhawk 4X4,L5KLT0921,3.2,Both,271,6,Y,4,4500,1.56,8.9,0.029185,0.261549,367.29376,24.2
FCA US LLC,Cherokee Trailhawk 4X4,L5KLT0921,3.2,Both,271,6,Y,4,4500,1.56,8.9,0.013435,0.024463,244.28,36.4
FCA US LLC,Compass 4X4,V2MKT6362,2.4,Truck,172,4,Y,F,3625,2.6,32.8,0.029704,0.336966,340.22632,26.1
FCA US LLC,Compass 4X4,V2MKT6362,2.4,Truck,172,4,Y,F,3625,2.6,32.8,0.002059,0.144954,236.161,37.6
FCA US LLC,Grand Cherokee 4X2,L4WKT1655,5.7,Truck,360,8,Y,R,5250,3.09,23.6,0.007554,0.090654,290.1,30.6
FCA US LLC,Grand Cherokee 4X2,L4WKT1655,5.7,Truck,360,8,Y,R,5250,3.09,23.6,0.042701,0.6376,507.89322,17.5
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.039291,0.065104,359.7397,28.2
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.039291,0.065104,359.7397,28.2
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.039291,0.065104,359.7397,28.2
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.001796,0.004943,238.769,42.6
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.001796,0.004943,238.769,42.6
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.001796,0.004943,238.769,42.6
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.040822,0.061955,363.5842,27.9
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.040822,0.061955,363.5842,27.9
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.040822,0.061955,363.5842,27.9
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.002522,0.004854,239.86,42.4
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.002522,0.004854,239.86,42.4
FCA US LLC,Grand Cherokee 4X2,L4WKT9876,3,Truck,172,6,Y,R,5250,3.45,26.4,0.002522,0.004854,239.86,42.4
FCA US LLC,Grand Cherokee 4X4,L4WKT1651,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.0299,0.34043,377.9,16.4
FCA US LLC,Grand Cherokee 4X4,L4WKT1651,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.0167,0.02564,249,24.9
FCA US LLC,Grand Cherokee 4X4,L4WKT1651,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.0136148,0.0381171,268.2230611,33.3
FCA US LLC,Grand Cherokee 4X4,L4WKT1651,3.6,Truck,290,6,Y,R,5000,3.45,26.4,0.0341418,0.3043297,421.9515798,21.1
FCA US LLC,Grand Cherokee 4X4,L4WKT1654,5.7,Truck,360,8,Y,R,5500,3.09,23.6,0.0512369,0.7699529,531.4853879,16.8
FCA US LLC,Grand Cherokee 4X4,L4WKT1654,5.7,Truck,360,8,Y,R,5500,3.09,23.6,0.009529,0.1609687,319.9102261,27.9
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.059342,0.074655,384.45149,26.5
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.059342,0.074655,384.45149,26.5
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.059342,0.074655,384.45149,26.5
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.043811,0.07027,379.14767,26.8
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.043811,0.07027,379.14767,26.8
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.043811,0.07027,379.14767,26.8
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.002675,0.003953,259.406,39.3
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.002675,0.003953,259.406,39.3
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.002675,0.003953,259.406,39.3
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.003649,0.005007,259.268,39.3
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.003649,0.005007,259.268,39.3
FCA US LLC,Grand Cherokee 4X4,L4WKT9875,3,Truck,172,6,Y,R,5500,3.45,26.4,0.003649,0.005007,259.268,39.3
FCA US LLC,Grand Cherokee SRT8,L4WKJ4240,6.4,Truck,470,8,Y,R,5500,3.7,28.3,0.035126,0.936018,563.07996,15.7
FCA US LLC,Grand Cherokee SRT8,L4WKJ4240,6.4,Truck,470,8,Y,R,5500,3.7,28.3,0.004489,0.25474,343.854,25.8
FCA US LLC,Patriot 2WD,V3MKT2306,2,Truck,158,4,N,F,3375,2.97,37.8,0.003824,0.108792,204.215,43.5
FCA US LLC,Patriot 2WD,V3MKT2306,2,Truck,158,4,N,F,3375,2.97,37.8,0.067226,1.741527,300.2058,29.3
FCA US LLC,Patriot 2WD,V3MKT2306,2,Truck,158,4,N,F,3375,2.97,37.8,0.00443,0.287395,214.56,41.2
FCA US LLC,Patriot 2WD,V3MKT2306,2,Truck,158,4,N,F,3375,2.97,37.8,0.04258,2.003601,304.24011,28.9
FCA US LLC,Patriot 4wd,V0MKJ6992,2.4,Truck,172,4,Y,F,3750,3.21,39.8,0.041534,0.778643,348.88845,25.3
FCA US LLC,Patriot 4wd,V0MKJ6992,2.4,Truck,172,4,Y,F,3750,3.21,39.8,0.003316,0.111091,277.615,31.9
FCA US LLC,Renegade 4x2,L5BUU1783,1.4,Both,160,4,N,F,3375,2.13,27.3,0.0305275,0.5318258,201.8611563,44
FCA US LLC,Renegade 4x2,L5BUU1783,1.4,Both,160,4,N,F,3375,2.13,27.3,0.0421884,1.1685666,290.5048957,30.5
FCA US LLC,Renegade 4x2,L5BUU4691,2.4,Both,180,4,Y,F,3500,1.79,22.8,0.0278043,1.0683176,320.0806735,27.7
FCA US LLC,Renegade 4x2,L5BUU4691,2.4,Both,180,4,Y,F,3500,1.79,22.8,0.0058484,0.3978624,206.2660626,43.2
FCA US LLC,Renegade 4x2,L5BUU4691,2.4,Both,180,4,Y,F,3500,1.79,22.8,0.018964,0.564094,302.9025,20.5
FCA US LLC,Renegade 4x2,L5BUU4691,2.4,Both,180,4,Y,F,3500,1.79,22.8,0.018645,0.456391,297.09834,20.9
FCA US LLC,Renegade 4x2,L5BUU4691,2.4,Both,180,4,Y,F,3500,1.79,22.8,0.004316,0.103748,188.411,33.1
FCA US LLC,Renegade 4x2,L5BUU4691,2.4,Both,180,4,Y,F,3500,1.79,22.8,0.02513,0.501998,297.86191,20.8
FCA US LLC,Renegade 4x2,L5BUU4691,2.4,Both,180,4,Y,F,3500,1.79,22.8,0.004631,0.152848,188.072,33
FCA US LLC,Renegade 4x4,L5BUU1783,1.4,Both,160,4,N,F,3500,2.13,27.3,0.048334,1.365259,276.08782,31.8
FCA US LLC,Renegade 4x4,L5BUU1783,1.4,Both,160,4,N,F,3500,2.13,27.3,0.032409,0.445722,195.021,45.3
FCA US LLC,Renegade 4x4,L5BUU1783,1.4,Both,160,4,N,F,3500,2.13,27.3,0.042855,1.132527,278.0666,31.7
FCA US LLC,Renegade 4x4,L5BUU1783,1.4,Both,160,4,N,F,3500,2.13,27.3,0.038691,0.605239,194.168,45.4
